game_id,season,day_index,home_team,away_team,y,mu,sigma,gameday,home_score,away_score,p_home,su_pick,su_win,su_correct,rl_pick,rl_correct
718383,2023,30,WSH,PIT,-3.0,-0.5765888993987184,4.3934252967890375,2023-04-29,3.0,6.0,0.44203128923296614,PIT,PIT,True,PIT,True
718384,2023,30,SD,SF,5.0,0.1555632890300888,4.3934252967890375,2023-04-29,16.0,11.0,0.5156913172388833,SD,SD,True,SD,True
718385,2023,30,BOS,CLE,1.0,-0.07144271553171751,4.3934252967890375,2023-04-29,8.0,7.0,0.4927922679268322,CLE,BOS,False,CLE,False
718399,2023,30,WSH,PIT,-15.0,-0.8891646273990906,4.3934252967890375,2023-04-29,1.0,16.0,0.41103921682712485,PIT,PIT,True,PIT,True
718401,2023,30,DET,BAL,-2.0,-0.30237283037844565,4.3934252967890375,2023-04-29,4.0,6.0,0.469522175713923,BAL,BAL,True,BAL,True
718354,2023,31,HOU,PHI,1.0,0.4746422519333613,4.3934252967890375,2023-04-30,4.0,3.0,0.5477736838577315,HOU,HOU,True,HOU,False
718355,2023,31,CWS,TB,3.0,-2.0842119821824423,4.3934252967890375,2023-04-30,12.0,9.0,0.299060760151836,TB,CWS,False,TB,False
718356,2023,31,TEX,NYY,13.0,-0.4867221725287846,4.3934252967890375,2023-04-30,15.0,2.0,0.45101650061163095,NYY,TEX,False,NYY,False
718357,2023,31,ATH,CIN,1.0,-1.0058058393860647,4.3934252967890375,2023-04-30,5.0,4.0,0.39960429557192356,CIN,ATH,False,CIN,False
718358,2023,31,COL,AZ,8.0,-0.5814111570336145,4.3934252967890375,2023-04-30,12.0,4.0,0.4415499418465863,AZ,COL,False,AZ,False
718359,2023,31,LAD,STL,3.0,0.918363810630721,4.3934252967890375,2023-04-30,6.0,3.0,0.5918308360538371,LAD,LAD,True,LAD,True
718360,2023,31,DET,BAL,-2.0,-0.20530117453440633,4.3934252967890375,2023-04-30,3.0,5.0,0.47929569537056693,BAL,BAL,True,BAL,True
718362,2023,31,MIN,KC,4.0,1.017312646066577,4.3934252967890375,2023-04-30,8.0,4.0,0.6015192929725357,MIN,MIN,True,MIN,True
718363,2023,31,TOR,SEA,-2.0,0.13174176949130828,4.3934252967890375,2023-04-30,8.0,10.0,0.5132894637819712,TOR,SEA,False,TOR,False
718364,2023,31,MIA,CHC,1.0,-0.8827397732536059,4.3934252967890375,2023-04-30,4.0,3.0,0.41167137551329813,CHC,MIA,False,CHC,False
718365,2023,31,MIL,LAA,-3.0,-0.05131830128417038,4.3934252967890375,2023-04-30,0.0,3.0,0.49482244894602545,LAA,LAA,True,LAA,True
718367,2023,31,WSH,PIT,5.0,-0.9716130018684238,4.3934252967890375,2023-04-30,7.0,2.0,0.40294794932777356,PIT,WSH,False,PIT,False
718368,2023,31,SD,SF,2.0,0.2795468866628097,4.3934252967890375,2023-04-30,6.0,4.0,0.5281810587406977,SD,SD,True,SD,True
718370,2023,31,BOS,CLE,6.0,0.06533045564679393,4.3934252967890375,2023-04-30,7.0,1.0,0.5065911354746445,BOS,BOS,True,BOS,True
718343,2023,32,LAD,PHI,9.0,1.0342157742466924,4.3934252967890375,2023-05-01,13.0,4.0,0.6031682808534087,LAD,LAD,True,LAD,True
718345,2023,32,SD,CIN,5.0,0.23746437472630977,4.3934252967890375,2023-05-01,8.0,3.0,0.5239442797754456,SD,SD,True,SD,True
718349,2023,32,WSH,CHC,-4.0,-1.0417232283198323,4.3934252967890375,2023-05-01,1.0,5.0,0.3960999173443679,CHC,CHC,True,CHC,True
718350,2023,32,HOU,SF,4.0,0.8767986249682506,4.3934252967890375,2023-05-01,7.0,3.0,0.5877438547817156,HOU,HOU,True,HOU,True
718351,2023,32,NYY,CLE,-1.0,0.8561166727989405,4.3934252967890375,2023-05-01,2.0,3.0,0.5857066794269562,NYY,CLE,False,NYY,False
718352,2023,32,NYM,ATL,-1.0,-0.7981970043446207,4.3934252967890375,2023-05-01,8.0,9.0,0.4200105306452425,ATL,ATL,True,ATL,False
718353,2023,32,BOS,TOR,1.0,-0.363433662601127,4.3934252967890375,2023-05-01,6.0,5.0,0.463383375054648,TOR,BOS,False,TOR,False
718361,2023,32,NYM,ATL,2.0,-0.3498665458415577,4.3934252967890375,2023-05-01,5.0,3.0,0.4647466549294799,ATL,NYM,False,ATL,False
718331,2023,33,LAD,PHI,12.0,0.6324724890144292,4.3934252967890375,2023-05-02,13.0,1.0,0.5635414578477027,LAD,LAD,True,LAD,True
718332,2023,33,ATH,SEA,-1.0,-1.6198460143446032,4.3934252967890375,2023-05-02,1.0,2.0,0.34102616044311984,SEA,SEA,True,SEA,False
718334,2023,33,COL,MIL,1.0,-0.7294630046737774,4.3934252967890375,2023-05-02,3.0,2.0,0.42681708737848323,MIL,COL,False,MIL,False
718335,2023,33,SD,CIN,-1.0,0.6552299486008902,4.3934252967890375,2023-05-02,1.0,2.0,0.5658073018580807,SD,CIN,False,SD,False
718336,2023,33,KC,BAL,-4.0,-0.5448884030675253,4.3934252967890375,2023-05-02,7.0,11.0,0.4451976633464975,BAL,BAL,True,BAL,True
718337,2023,33,HOU,SF,-2.0,0.9404024260888543,4.3934252967890375,2023-05-02,0.0,2.0,0.5939938117856995,HOU,SF,False,HOU,False
718338,2023,33,STL,LAA,-4.0,-0.10598589475169203,4.3934252967890375,2023-05-02,1.0,5.0,0.4893079648210581,LAA,LAA,True,LAA,True
718339,2023,33,NYY,CLE,2.0,0.8115866461976172,4.3934252967890375,2023-05-02,4.0,2.0,0.5813126990565562,NYY,NYY,True,NYY,True
718340,2023,33,CWS,MIN,1.0,-1.258708650948496,4.3934252967890375,2023-05-02,3.0,2.0,0.37511678918747615,MIN,CWS,False,MIN,False
718341,2023,33,BOS,TOR,1.0,-0.0853727830842941,4.3934252967890375,2023-05-02,7.0,6.0,0.49138708804525894,TOR,BOS,False,TOR,False
718342,2023,33,TEX,AZ,2.0,0.20844474174558741,4.3934252967890375,2023-05-02,6.0,4.0,0.521021037152681,TEX,TEX,True,TEX,True
718344,2023,33,WSH,CHC,3.0,-0.9549159477136234,4.3934252967890375,2023-05-02,4.0,1.0,0.4045833222441655,CHC,WSH,False,CHC,False
718346,2023,33,MIA,ATL,-6.0,-0.7819792041698879,4.3934252967890375,2023-05-02,0.0,6.0,0.421614463071843,ATL,ATL,True,ATL,True
718347,2023,33,TB,PIT,3.0,1.04353356285155,4.3934252967890375,2023-05-02,4.0,1.0,0.6040764934095021,TB,TB,True,TB,True
718314,2023,34,KC,BAL,6.0,-0.7926801442927834,4.3934252967890375,2023-05-03,6.0,0.0,0.42055599770075186,BAL,KC,False,BAL,False
718315,2023,34,COL,MIL,6.0,-0.41680330447722336,4.3934252967890375,2023-05-03,7.0,1.0,0.45802489555877,MIL,COL,False,MIL,False
718319,2023,34,ATH,SEA,-5.0,-1.8546077280812752,4.3934252967890375,2023-05-03,2.0,7.0,0.31952190105107614,SEA,SEA,True,SEA,True
718320,2023,34,STL,LAA,-2.0,-0.08531617304295779,4.3934252967890375,2023-05-03,4.0,6.0,0.49139279831496135,LAA,LAA,True,LAA,True
718321,2023,34,MIA,ATL,-8.0,-1.3206959273986767,4.3934252967890375,2023-05-03,6.0,14.0,0.3691866988711525,ATL,ATL,True,ATL,True
718322,2023,34,CWS,MIN,2.0,-0.8731193220748572,4.3934252967890375,2023-05-03,6.0,4.0,0.41261838593862254,MIN,CWS,False,MIN,False
718323,2023,34,BOS,TOR,5.0,-0.2502306552710024,4.3934252967890375,2023-05-03,8.0,3.0,0.474770129710053,TOR,BOS,False,TOR,False
718324,2023,34,NYY,CLE,1.0,0.33530952028302896,4.3934252967890375,2023-05-03,4.0,3.0,0.5337901351476153,NYY,NYY,True,NYY,False
718325,2023,34,TEX,AZ,-5.0,0.3994106811552159,4.3934252967890375,2023-05-03,7.0,12.0,0.5402296204606738,TEX,AZ,False,TEX,False
718326,2023,34,HOU,SF,-2.0,0.6791125037192757,4.3934252967890375,2023-05-03,2.0,4.0,0.5681828418034317,HOU,SF,False,HOU,False
718327,2023,34,LAD,PHI,4.0,0.767926129513639,4.3934252967890375,2023-05-03,10.0,6.0,0.5769946413097189,LAD,LAD,True,LAD,True
718328,2023,34,TB,PIT,7.0,1.0825975672396142,4.3934252967890375,2023-05-03,8.0,1.0,0.6078778941197038,TB,TB,True,TB,True
718330,2023,34,SD,CIN,6.0,0.6226916629026618,4.3934252967890375,2023-05-03,7.0,1.0,0.5625669854733233,SD,SD,True,SD,True
718333,2023,34,WSH,CHC,1.0,-0.9593971079637514,4.3934252967890375,2023-05-03,2.0,1.0,0.40414425542876514,CHC,WSH,False,CHC,False
718348,2023,34,DET,NYM,1.0,-0.9428128220997892,4.3934252967890375,2023-05-03,6.0,5.0,0.40576979304261446,NYM,DET,False,NYM,False
718329,2023,34,DET,NYM,7.0,-1.387841795779654,4.3934252967890375,2023-05-03,8.0,1.0,0.3627980879572261,NYM,DET,False,NYM,False
718304,2023,35,ATH,SEA,-2.0,-1.8705165011794245,4.393908947650866,2023-05-04,3.0,5.0,0.3181039319364245,SEA,SEA,True,SEA,True
718308,2023,35,MIA,ATL,-3.0,-1.3212500464705719,4.393908947650866,2023-05-04,3.0,6.0,0.3691477028468179,ATL,ATL,True,ATL,True
718309,2023,35,TB,PIT,1.0,1.2642264752909704,4.393908947650866,2023-05-04,3.0,2.0,0.6253989619904314,TB,TB,True,TB,False
718310,2023,35,CWS,MIN,-4.0,-0.8632666083868565,4.393908947650866,2023-05-04,3.0,7.0,0.41359814849591914,MIN,MIN,True,MIN,True
718311,2023,35,STL,LAA,-4.0,-0.1590912498931712,4.393908947650866,2023-05-04,7.0,11.0,0.4839547805667559,LAA,LAA,True,LAA,True
718312,2023,35,KC,BAL,-3.0,-1.0188429559652803,4.393908947650866,2023-05-04,10.0,13.0,0.3983422877620208,BAL,BAL,True,BAL,True
718313,2023,35,COL,MIL,3.0,-0.5813304403835096,4.393908947650866,2023-05-04,9.0,6.0,0.44156438478095555,MIL,COL,False,MIL,False
718316,2023,35,BOS,TOR,6.0,-0.5589743434836228,4.393908947650866,2023-05-04,11.0,5.0,0.44379640461713143,TOR,BOS,False,TOR,False
718317,2023,35,WSH,CHC,1.0,-1.0457780709263294,4.393908947650866,2023-05-04,4.0,3.0,0.3957160316865294,CHC,WSH,False,CHC,False
718318,2023,35,DET,NYM,2.0,-1.1738014790888018,4.393908947650866,2023-05-04,2.0,0.0,0.3832998989075618,NYM,DET,False,NYM,False
718292,2023,36,STL,DET,-1.0,0.5019359254151721,4.393908947650866,2023-05-05,4.0,5.0,0.550500993032218,STL,DET,False,STL,False
718293,2023,36,SF,MIL,2.0,0.052007220070866785,4.393908947650866,2023-05-05,6.0,4.0,0.5052464752027619,SF,SF,True,SF,True
718294,2023,36,LAA,TEX,1.0,0.5567366938931377,4.393908947650866,2023-05-05,5.0,4.0,0.5559800903467498,LAA,LAA,True,LAA,False
718295,2023,36,SD,LAD,3.0,-0.9926827103960475,4.393908947650866,2023-05-05,5.0,2.0,0.40089740831282894,LAD,SD,False,LAD,False
718296,2023,36,AZ,WSH,2.0,0.9733182829581084,4.393908947650866,2023-05-05,3.0,1.0,0.597208490561978,AZ,AZ,True,AZ,True
718297,2023,36,SEA,HOU,-2.0,-0.43449764750109887,4.393908947650866,2023-05-05,4.0,6.0,0.45625475853426123,HOU,HOU,True,HOU,True
718298,2023,36,ATL,BAL,-5.0,1.2834085112684988,4.393908947650866,2023-05-05,4.0,9.0,0.6272362606736384,ATL,BAL,False,ATL,False
718299,2023,36,KC,ATH,-4.0,0.5102288797074621,4.393908947650866,2023-05-05,8.0,12.0,0.5513307851486924,KC,ATH,False,KC,False
718300,2023,36,TB,NYY,1.0,0.4896290574709883,4.393908947650866,2023-05-05,5.0,4.0,0.5492691630595984,TB,TB,True,TB,False
718301,2023,36,PHI,BOS,-2.0,0.03082360553013838,4.393908947650866,2023-05-05,3.0,5.0,0.503109535675897,PHI,BOS,False,PHI,False
718302,2023,36,NYM,COL,1.0,0.9536001749251203,4.393908947650866,2023-05-05,1.0,0.0,0.5952774478179125,NYM,NYM,True,NYM,False
718303,2023,36,CHC,MIA,3.0,1.3872039510347558,4.393908947650866,2023-05-05,4.0,1.0,0.6371269137469717,CHC,CHC,True,CHC,True
718305,2023,36,CIN,CWS,-1.0,0.3055278267989257,4.393908947650866,2023-05-05,4.0,5.0,0.5307918216633936,CIN,CWS,False,CIN,False
718306,2023,36,CLE,MIN,-2.0,-0.1872120802404202,4.393908947650866,2023-05-05,0.0,2.0,0.48112060064640316,MIN,MIN,True,MIN,True
718307,2023,36,PIT,TOR,-4.0,-0.4404901970977222,4.393908947650866,2023-05-05,0.0,4.0,0.4556539025829943,TOR,TOR,True,TOR,True
718274,2023,37,SEA,HOU,2.0,-0.2979446295108839,4.393908947650866,2023-05-06,7.0,5.0,0.4699709676038649,HOU,SEA,False,HOU,False
718275,2023,37,LAA,TEX,-9.0,-0.06326096196802149,4.393908947650866,2023-05-06,1.0,10.0,0.49361833838702857,TEX,TEX,True,TEX,True
718279,2023,37,SD,LAD,-1.0,-0.704237635173306,4.393908947650866,2023-05-06,1.0,2.0,0.42932838031658926,LAD,LAD,True,LAD,False
718280,2023,37,KC,ATH,-1.0,0.8555943331159627,4.393908947650866,2023-05-06,4.0,5.0,0.5856459166625463,KC,ATH,False,KC,False
718281,2023,37,CIN,CWS,2.0,0.2714452145239669,4.393908947650866,2023-05-06,5.0,3.0,0.5273626248469954,CIN,CIN,True,CIN,True
718282,2023,37,AZ,WSH,1.0,0.6088222255096659,4.393908947650866,2023-05-06,8.0,7.0,0.5611778298881427,AZ,AZ,True,AZ,False
718283,2023,37,ATL,BAL,1.0,1.6436480705207528,4.393908947650866,2023-05-06,5.0,4.0,0.6611625509575338,ATL,ATL,True,ATL,False
718284,2023,37,PHI,BOS,-3.0,-0.18962355146662163,4.393908947650866,2023-05-06,4.0,7.0,0.4808776010112615,BOS,BOS,True,BOS,True
718285,2023,37,CLE,MIN,1.0,-0.1253228206966433,4.393908947650866,2023-05-06,4.0,3.0,0.48735921705586005,MIN,CLE,False,MIN,False
718286,2023,37,PIT,TOR,-6.0,-0.7351927014549307,4.393908947650866,2023-05-06,2.0,8.0,0.4262568519778896,TOR,TOR,True,TOR,True
718287,2023,37,SF,MIL,3.0,0.5609299727709622,4.393908947650866,2023-05-06,4.0,1.0,0.5563989165118797,SF,SF,True,SF,True
718288,2023,37,STL,DET,-1.0,0.4610410994271781,4.393908947650866,2023-05-06,5.0,6.0,0.5464058994820662,STL,DET,False,STL,False
718289,2023,37,CHC,MIA,2.0,1.1556712163203409,4.393908947650866,2023-05-06,4.0,2.0,0.6149487113977814,CHC,CHC,True,CHC,True
718290,2023,37,NYM,COL,-3.0,1.0540682230625407,4.393908947650866,2023-05-06,2.0,5.0,0.6050913375686798,NYM,COL,False,NYM,False
718291,2023,37,TB,NYY,-1.0,0.7083838492976955,4.393908947650866,2023-05-06,2.0,3.0,0.571083281886089,TB,NYY,False,TB,False
718262,2023,38,CIN,CWS,-13.0,0.35750447104878424,4.393908947650866,2023-05-07,4.0,17.0,0.5360169331182353,CIN,CWS,False,CIN,False
718263,2023,38,AZ,WSH,-1.0,1.0526026405390532,4.393908947650866,2023-05-07,8.0,9.0,0.6049486387428575,AZ,WSH,False,AZ,False
718264,2023,38,LAA,TEX,-8.0,0.09669816851569371,4.393908947650866,2023-05-07,8.0,16.0,0.5097541959111294,LAA,TEX,False,LAA,False
718265,2023,38,SEA,HOU,2.0,0.07846112340641909,4.393908947650866,2023-05-07,3.0,1.0,0.5079148471458604,SEA,SEA,True,SEA,True
718266,2023,38,SD,LAD,-3.0,-0.8306100763759655,4.393908947650866,2023-05-07,2.0,5.0,0.41681792054595895,LAD,LAD,True,LAD,True
718267,2023,38,SF,MIL,-4.0,0.7342308785817799,4.393908947650866,2023-05-07,3.0,7.0,0.5736477770756104,SF,MIL,False,SF,False
718268,2023,38,KC,ATH,4.0,0.750077463938888,4.393908947650866,2023-05-07,5.0,1.0,0.5752185151961904,KC,KC,True,KC,True
718269,2023,38,CHC,MIA,-1.0,0.5938087634022193,4.393908947650866,2023-05-07,4.0,5.0,0.5596806419776451,CHC,MIA,False,CHC,False
718270,2023,38,PHI,BOS,5.0,-0.5318288840348306,4.393908947650866,2023-05-07,6.0,1.0,0.4465089835735595,BOS,PHI,False,BOS,False
718271,2023,38,TB,NYY,1.0,0.5389630139946311,4.393908947650866,2023-05-07,8.0,7.0,0.5542041602871265,TB,TB,True,TB,False
718272,2023,38,STL,DET,6.0,0.6298358679098249,4.393908947650866,2023-05-07,12.0,6.0,0.563271900070108,STL,STL,True,STL,True
718273,2023,38,CLE,MIN,2.0,-0.4546881802864474,4.393908947650866,2023-05-07,2.0,0.0,0.45423071833687767,MIN,CLE,False,MIN,False
718276,2023,38,NYM,COL,-7.0,0.935507873359402,4.393908947650866,2023-05-07,6.0,13.0,0.5935035793854667,NYM,COL,False,NYM,False
718277,2023,38,ATL,BAL,1.0,1.1133077624356345,4.393908947650866,2023-05-07,3.0,2.0,0.6108472921553689,ATL,ATL,True,ATL,False
718278,2023,38,PIT,TOR,-9.0,-0.6394027836744224,4.393908947650866,2023-05-07,1.0,10.0,0.4357753125249037,TOR,TOR,True,TOR,True
718249,2023,39,AZ,MIA,3.0,0.6795699512140785,4.393908947650866,2023-05-08,5.0,2.0,0.568220882769631,AZ,AZ,True,AZ,True
718251,2023,39,SEA,TEX,-1.0,0.4717972487623862,4.393908947650866,2023-05-08,1.0,2.0,0.5474834866432258,SEA,TEX,False,SEA,False
718253,2023,39,KC,CWS,7.0,0.1501830242146524,4.393908947650866,2023-05-08,12.0,5.0,0.5151472209997093,KC,KC,True,KC,True
718254,2023,39,LAA,HOU,2.0,-0.4101804654951633,4.393908947650866,2023-05-08,6.0,4.0,0.45869398587564336,HOU,LAA,False,HOU,False
718255,2023,39,NYY,ATH,5.0,2.034544968039453,4.393908947650866,2023-05-08,7.0,2.0,0.696543947086226,NYY,NYY,True,NYY,True
718256,2023,39,CHC,STL,-2.0,0.3507974109784194,4.393908947650866,2023-05-08,1.0,3.0,0.5353430151040268,CHC,STL,False,CHC,False
718257,2023,39,MIL,LAD,6.0,-1.0742875358867212,4.393908947650866,2023-05-08,9.0,3.0,0.39294142275302296,LAD,MIL,False,LAD,False
718258,2023,39,PIT,COL,2.0,0.45276197006946034,4.393908947650866,2023-05-08,2.0,0.0,0.5455762353172464,PIT,PIT,True,PIT,True
718259,2023,39,BAL,TB,-3.0,-0.9811698703418718,4.393908947650866,2023-05-08,0.0,3.0,0.4020232409923947,TB,TB,True,TB,True
718260,2023,39,SF,WSH,-4.0,1.1003013355560303,4.393908947650866,2023-05-08,1.0,5.0,0.609585568804454,SF,WSH,False,SF,False
718261,2023,39,CLE,DET,-4.0,0.6450784850718009,4.393908947650866,2023-05-08,2.0,6.0,0.5647897656539608,CLE,DET,False,CLE,False
718236,2023,40,AZ,MIA,-4.0,0.507342624530173,4.393908947650866,2023-05-09,2.0,6.0,0.5510420120517202,AZ,MIA,False,AZ,False
718237,2023,40,LAA,HOU,-2.0,-0.32873827073597967,4.393908947650866,2023-05-09,1.0,3.0,0.46687416785897096,HOU,HOU,True,HOU,True
718238,2023,40,KC,CWS,-2.0,-0.27328891355160734,4.393908947650866,2023-05-09,2.0,4.0,0.4724518185414778,CWS,CWS,True,CWS,True
718239,2023,40,SEA,TEX,5.0,0.8035819168766062,4.393908947650866,2023-05-09,5.0,0.0,0.5805130003235881,SEA,SEA,True,SEA,True
718240,2023,40,CHC,STL,-2.0,0.9532104772727934,4.393908947650866,2023-05-09,4.0,6.0,0.5952392602093453,CHC,STL,False,CHC,False
718241,2023,40,MIL,LAD,-4.0,-1.2860511617452972,4.393908947650866,2023-05-09,2.0,6.0,0.37251084593623335,LAD,LAD,True,LAD,True
718242,2023,40,MIN,SD,-5.0,0.10099454245722793,4.393908947650866,2023-05-09,1.0,6.0,0.5101874901197707,MIN,SD,False,MIN,False
718243,2023,40,CIN,NYM,1.0,-0.6312317817794,4.393908947650866,2023-05-09,7.0,6.0,0.43658905519356417,NYM,CIN,False,NYM,False
718244,2023,40,PHI,TOR,4.0,-0.27332842021505205,4.393908947650866,2023-05-09,8.0,4.0,0.47244784251169775,TOR,PHI,False,TOR,False
718245,2023,40,ATL,BOS,6.0,0.8407017942574936,4.393908947650866,2023-05-09,9.0,3.0,0.5841776793241166,ATL,ATL,True,ATL,True
718246,2023,40,BAL,TB,2.0,-1.0404351704594021,4.393908947650866,2023-05-09,4.0,2.0,0.3962366086471504,TB,BAL,False,TB,False
718247,2023,40,NYY,ATH,5.0,1.94986169220352,4.393908947650866,2023-05-09,10.0,5.0,0.6890191041369774,NYY,NYY,True,NYY,True
718248,2023,40,CLE,DET,2.0,0.848302264306438,4.393908947650866,2023-05-09,2.0,0.0,0.5849271486283106,CLE,CLE,True,CLE,True
718250,2023,40,SF,WSH,3.0,1.2602908945796485,4.393908947650866,2023-05-09,4.0,1.0,0.6250216494006315,SF,SF,True,SF,True
718252,2023,40,PIT,COL,-9.0,0.21493249442992768,4.393908947650866,2023-05-09,1.0,10.0,0.5216722900063875,PIT,COL,False,PIT,False
718220,2023,41,ATL,BOS,-3.0,1.011772544254303,4.393908947650866,2023-05-10,2.0,5.0,0.6009675565036704,ATL,BOS,False,ATL,False
718221,2023,41,CHC,STL,6.0,0.5941781698907009,4.393908947650866,2023-05-10,10.0,4.0,0.5597174906429679,CHC,CHC,True,CHC,True
718222,2023,41,KC,CWS,8.0,-0.44550865387454563,4.393908947650866,2023-05-10,9.0,1.0,0.45515079412495146,CWS,KC,False,CWS,False
718224,2023,41,MIN,SD,1.0,0.2980483069671557,4.393908947650866,2023-05-10,4.0,3.0,0.5300394619987582,MIN,MIN,True,MIN,False
718225,2023,41,CIN,NYM,-1.0,-1.0653446628594485,4.393908947650866,2023-05-10,1.0,2.0,0.3938111863563129,NYM,NYM,True,NYM,False
718226,2023,41,AZ,MIA,-1.0,1.0844803879349874,4.393908947650866,2023-05-10,4.0,5.0,0.6080492593683986,AZ,MIA,False,AZ,False
718227,2023,41,BAL,TB,1.0,-0.945300781012452,4.393908947650866,2023-05-10,2.0,1.0,0.40553602954591184,TB,BAL,False,TB,False
718228,2023,41,MIL,LAD,-7.0,-1.605190854617148,4.393908947650866,2023-05-10,1.0,8.0,0.3424032101054374,LAD,LAD,True,LAD,True
718229,2023,41,SEA,TEX,-1.0,0.796050624328706,4.393908947650866,2023-05-10,3.0,4.0,0.5797686057413077,SEA,TEX,False,SEA,False
718230,2023,41,SF,WSH,-5.0,1.244739133327564,4.393908947650866,2023-05-10,6.0,11.0,0.6235295008530545,SF,WSH,False,SF,False
718231,2023,41,PIT,COL,-1.0,0.43978856297679414,4.393908947650866,2023-05-10,3.0,4.0,0.5442757517693609,PIT,COL,False,PIT,False
718232,2023,41,NYY,ATH,8.0,2.0083332429020153,4.393908947650866,2023-05-10,11.0,3.0,0.694223500223622,NYY,NYY,True,NYY,True
718233,2023,41,PHI,TOR,1.0,-0.5441530284987746,4.393908947650866,2023-05-10,2.0,1.0,0.4452771440925154,TOR,PHI,False,TOR,False
718234,2023,41,CLE,DET,-5.0,0.6555622079547359,4.393908947650866,2023-05-10,0.0,5.0,0.565833186304885,CLE,DET,False,CLE,False
718235,2023,41,LAA,HOU,-1.0,-0.8180667985961254,4.393908947650866,2023-05-10,4.0,5.0,0.4180561227672054,HOU,HOU,True,HOU,False
718215,2023,42,AZ,SF,-4.0,0.07481452996772608,4.390136318054766,2023-05-11,2.0,6.0,0.5075535229219506,AZ,SF,False,AZ,False
718216,2023,42,MIN,SD,2.0,-0.05685813248020441,4.390136318054766,2023-05-11,5.0,3.0,0.4942592695859262,SD,MIN,False,SD,False
718217,2023,42,ATH,TEX,-4.0,-2.085140289182327,4.390136318054766,2023-05-11,0.0,4.0,0.2988421166156716,TEX,TEX,True,TEX,True
718218,2023,42,KC,CWS,1.0,0.38320962647377355,4.390136318054766,2023-05-11,4.0,3.0,0.5386318509495399,KC,KC,True,KC,False
718219,2023,42,NYY,TB,-6.0,-0.43741357112697343,4.390136318054766,2023-05-11,2.0,8.0,0.45592468545143167,TB,TB,True,TB,True
718223,2023,42,CIN,NYM,5.0,-0.9460027468032018,4.390136318054766,2023-05-11,5.0,0.0,0.405387513248441,NYM,CIN,False,NYM,False
718199,2023,43,AZ,SF,2.0,-0.10882297970408192,4.390136318054766,2023-05-12,7.0,5.0,0.48901360374590325,SF,AZ,False,SF,False
718200,2023,43,ATH,TEX,2.0,-2.059930214834274,4.390136318054766,2023-05-12,9.0,7.0,0.3010603947626964,TEX,ATH,False,TEX,False
718201,2023,43,LAD,SD,2.0,1.3653421674671802,4.390136318054766,2023-05-12,4.0,2.0,0.6351625535373857,LAD,LAD,True,LAD,True
718202,2023,43,COL,PHI,-3.0,-0.4269910568436296,4.390136318054766,2023-05-12,3.0,6.0,0.4569707624099462,PHI,PHI,True,PHI,True
718204,2023,43,MIL,KC,4.0,0.6359779391181031,4.390136318054766,2023-05-12,5.0,1.0,0.5639380688493633,MIL,MIL,True,MIL,True
718205,2023,43,CLE,LAA,-1.0,-0.27437278705463686,4.390136318054766,2023-05-12,4.0,5.0,0.4723190074436794,LAA,LAA,True,LAA,False
718206,2023,43,TOR,ATL,3.0,-0.9711371879187501,4.390136318054766,2023-05-12,3.0,0.0,0.40292330612069627,ATL,TOR,False,ATL,False
718207,2023,43,CWS,HOU,-4.0,-1.5689718670795945,4.390136318054766,2023-05-12,1.0,5.0,0.34564862842698896,HOU,HOU,True,HOU,True
718208,2023,43,DET,SEA,-7.0,-0.9346817233022292,4.390136318054766,2023-05-12,2.0,9.0,0.40649867086412655,SEA,SEA,True,SEA,True
718209,2023,43,MIN,CHC,-4.0,-0.1767934834079168,4.390136318054766,2023-05-12,2.0,6.0,0.4821552320772697,CHC,CHC,True,CHC,True
718210,2023,43,NYY,TB,1.0,-0.23386526886920087,4.390136318054766,2023-05-12,6.0,5.0,0.47640055688839966,TB,NYY,False,TB,False
718211,2023,43,BOS,STL,-2.0,0.29654871935802374,4.390136318054766,2023-05-12,6.0,8.0,0.5299142429078606,BOS,STL,False,BOS,False
718212,2023,43,MIA,CIN,-3.0,0.26832904780033706,4.390136318054766,2023-05-12,4.0,7.0,0.5270721975958244,MIA,CIN,False,MIA,False
718213,2023,43,BAL,PIT,3.0,0.29101114439191367,4.390136318054766,2023-05-12,6.0,3.0,0.5293566610344334,BAL,BAL,True,BAL,True
718214,2023,43,WSH,NYM,-1.0,-0.6385342876689979,4.390136318054766,2023-05-12,2.0,3.0,0.4358071536896274,NYM,NYM,True,NYM,False
718183,2023,44,MIL,KC,1.0,0.268907957763293,4.390136318054766,2023-05-13,4.0,3.0,0.5271305148298733,MIL,MIL,True,MIL,False
718184,2023,44,AZ,SF,5.0,0.49871600800080307,4.390136318054766,2023-05-13,7.0,2.0,0.5502216410138051,AZ,AZ,True,AZ,True
718185,2023,44,LAD,SD,2.0,1.5037068612327154,4.390136318054766,2023-05-13,4.0,2.0,0.6482414662979643,LAD,LAD,True,LAD,True
718188,2023,44,COL,PHI,-3.0,0.00872885848245629,4.390136318054766,2023-05-13,4.0,7.0,0.5008813464304163,COL,PHI,False,COL,False
718189,2023,44,CWS,HOU,2.0,-1.2240708023537719,4.390136318054766,2023-05-13,3.0,1.0,0.3783552752693018,HOU,CWS,False,HOU,False
718190,2023,44,ATH,TEX,-5.0,-1.8576544386277862,4.390136318054766,2023-05-13,0.0,5.0,0.3191208433830808,TEX,TEX,True,TEX,True
718191,2023,44,CLE,LAA,2.0,-0.2676015579287939,4.390136318054766,2023-05-13,8.0,6.0,0.47300108784760253,LAA,CLE,False,LAA,False
