game_id,game_pk,season,gameday,team,opponent,is_home,runs_scored,runs_allowed,run_diff,hits,doubles,triples,home_runs,bb,so,hbp,pa,ab,tb,lob,sb,obp,slg,p_ip,p_outs,p_h,p_bb,p_hbp,p_so,p_hr,p_er,p_r,p_bf,p_pitches,p_strikes,p_strike_pct,brpi_off,brpi_def,lob_rate_off,runs_late,runs_allowed_late
776853,776853,2025,2025-08-06,MIL,ATL,0,5,4,1,14,5,0,2,2,8,1,42,39,25,15,1,.330,.398,9.0,27,8,0,0,11,2,4,4,35,134,92,0.69,1.8888888888888888,0.8888888888888888,0.8823529411764706,0,1
776856,776856,2025,2025-08-06,BOS,KC,1,3,7,-4,7,2,0,0,1,7,0,34,33,9,10,0,.323,.430,9.0,27,12,2,5,10,1,7,7,45,171,111,0.65,0.8888888888888888,2.111111111111111,1.25,1,4
776856,776856,2025,2025-08-06,KC,BOS,0,7,3,4,12,1,0,1,2,10,5,45,38,16,24,3,.301,.385,9.0,27,7,1,0,7,0,3,3,34,127,86,0.68,2.111111111111111,0.8888888888888888,1.263157894736842,4,1
776859,776859,2025,2025-08-06,DET,MIN,1,4,9,-5,8,0,0,3,1,7,0,34,33,17,10,1,.317,.423,9.0,27,11,4,1,4,3,8,9,43,154,89,0.58,1.0,1.7777777777777777,1.1111111111111112,0,1
776859,776859,2025,2025-08-06,MIN,DET,0,9,4,5,11,3,0,3,4,4,1,43,38,23,20,0,.313,.401,9.0,27,8,1,0,7,3,4,4,34,148,98,0.66,1.7777777777777777,1.0,1.25,1,0
776830,776830,2025,2025-08-07,SEA,CWS,1,4,3,1,6,0,0,1,5,16,0,44,37,9,17,2,.319,.410,11.0,33,7,4,2,12,2,2,3,46,187,121,0.65,1.0,1.1818181818181819,1.5454545454545454,2,2
776830,776830,2025,2025-08-07,CWS,SEA,0,3,4,-1,7,1,0,2,4,12,2,46,40,14,24,2,.299,.369,10.333333333333334,31,6,5,0,16,1,2,4,44,160,100,0.63,1.1818181818181819,1.064516129032258,1.8461538461538463,2,2
776837,776837,2025,2025-08-07,WSH,ATH,1,0,6,-6,3,1,0,0,0,12,0,29,29,4,5,0,.308,.383,9.0,27,12,3,0,9,2,6,6,40,151,97,0.64,0.3333333333333333,1.6666666666666667,1.6666666666666667,0,2
776837,776837,2025,2025-08-07,ATH,WSH,0,6,0,6,12,3,1,2,3,9,0,40,35,23,13,1,.319,.433,9.0,27,3,0,0,12,0,0,0,29,125,90,0.72,1.6666666666666667,0.3333333333333333,0.8666666666666667,2,0
776840,776840,2025,2025-08-07,PIT,CIN,1,7,0,7,10,0,0,2,8,5,0,42,34,16,21,0,.304,.347,9.0,27,9,0,0,11,0,0,0,35,138,97,0.7,2.0,1.0,1.1666666666666667,2,0
776840,776840,2025,2025-08-07,CIN,PIT,0,0,7,-7,9,2,0,0,0,11,0,35,35,11,15,0,.318,.390,8.0,24,10,8,0,5,2,6,7,42,180,110,0.61,1.0,2.25,1.6666666666666667,0,2
776842,776842,2025,2025-08-07,ATL,MIA,1,8,6,2,11,1,0,3,4,4,1,39,34,21,18,2,.318,.390,9.0,27,10,2,0,7,1,6,6,39,147,89,0.61,1.7777777777777777,1.3333333333333333,1.125,3,0
776842,776842,2025,2025-08-07,MIA,ATL,0,6,8,-2,10,1,1,1,2,7,0,39,37,16,12,2,.316,.399,8.0,24,11,4,1,4,3,7,8,39,141,92,0.65,1.3333333333333333,2.0,1.0,0,3
776820,776820,2025,2025-08-08,SD,BOS,1,2,10,-8,6,0,0,0,7,6,1,41,33,6,22,0,.320,.380,9.0,27,10,8,1,4,2,10,10,45,174,103,0.59,1.5555555555555556,2.111111111111111,1.5714285714285714,2,5
776820,776820,2025,2025-08-08,BOS,SD,0,10,2,8,10,2,0,2,8,4,1,45,35,18,18,0,.324,.431,9.0,27,6,7,1,6,0,2,2,41,168,102,0.61,2.111111111111111,1.5555555555555556,0.9473684210526315,5,2
776821,776821,2025,2025-08-08,TEX,PHI,1,1,9,-8,8,1,0,0,2,10,0,38,36,9,17,0,.301,.376,9.0,27,11,9,1,9,3,9,9,47,186,112,0.6,1.1111111111111112,2.3333333333333335,1.7,0,5
776821,776821,2025,2025-08-08,PHI,TEX,0,9,1,8,11,4,0,3,9,9,1,47,37,24,25,2,.327,.419,9.0,27,8,2,0,10,0,1,1,38,150,99,0.66,2.3333333333333335,1.1111111111111112,1.1904761904761905,5,0
776822,776822,2025,2025-08-08,SF,WSH,1,5,0,5,10,1,1,2,2,4,0,37,35,19,17,0,.312,.378,9.0,27,4,2,0,7,0,0,0,31,125,81,0.65,1.3333333333333333,0.6666666666666666,1.4166666666666667,1,0
776822,776822,2025,2025-08-08,WSH,SF,0,0,5,-5,4,1,0,0,2,7,0,31,29,5,11,0,.307,.382,8.0,24,10,2,0,4,2,4,5,37,146,93,0.64,0.6666666666666666,1.5,1.8333333333333333,0,1
776823,776823,2025,2025-08-08,LAD,TOR,1,5,1,4,7,1,0,1,6,7,0,37,30,11,19,0,.329,.440,9.0,27,10,1,0,7,0,1,1,35,124,85,0.69,1.4444444444444444,1.2222222222222223,1.4615384615384615,3,0
776823,776823,2025,2025-08-08,TOR,LAD,0,1,5,-4,10,2,0,0,1,7,0,35,34,12,15,0,.340,.428,8.0,24,7,6,0,7,1,5,5,37,137,82,0.6,1.2222222222222223,1.625,1.3636363636363635,0,3
776824,776824,2025,2025-08-08,SEA,TB,1,3,2,1,7,0,0,1,0,5,0,30,30,10,9,0,.319,.409,9.0,27,5,0,0,8,2,2,2,31,127,88,0.69,0.7777777777777778,0.5555555555555556,1.2857142857142858,3,0
776824,776824,2025,2025-08-08,TB,SEA,0,2,3,-1,5,0,0,2,0,8,0,31,31,11,5,0,.314,.399,8.0,24,7,0,0,5,1,3,3,30,112,76,0.68,0.5555555555555556,0.875,1.0,0,3
776825,776825,2025,2025-08-08,AZ,COL,1,6,1,5,6,1,0,2,3,6,1,34,30,13,10,0,.324,.436,9.0,27,6,4,0,8,0,1,1,35,135,84,0.62,1.1111111111111112,1.1111111111111112,1.0,0,0
776825,776825,2025,2025-08-08,COL,AZ,0,1,6,-5,6,2,0,0,4,8,0,35,30,8,16,1,.295,.391,8.0,24,6,3,1,6,2,6,6,34,126,88,0.7,1.1111111111111112,1.25,1.6,0,0
776826,776826,2025,2025-08-08,STL,CHC,1,5,0,5,13,2,0,1,1,5,0,36,32,18,16,0,.320,.389,9.0,27,7,1,1,6,0,0,0,36,130,82,0.63,1.5555555555555556,1.0,1.1428571428571428,0,0
776826,776826,2025,2025-08-08,CHC,STL,0,0,5,-5,7,0,0,0,1,6,1,36,34,7,22,0,.322,.437,8.0,24,13,1,0,5,1,5,5,36,154,105,0.68,1.0,1.75,2.4444444444444446,0,0
776827,776827,2025,2025-08-08,MIN,KC,1,9,4,5,14,2,0,2,3,3,0,40,37,22,20,0,.314,.402,9.0,27,9,2,1,8,2,4,4,38,156,100,0.64,1.8888888888888888,1.3333333333333333,1.1764705882352942,0,2
776827,776827,2025,2025-08-08,KC,MIN,0,4,9,-5,9,2,0,2,2,8,1,38,35,17,16,1,.301,.386,8.0,24,14,3,0,3,2,9,9,40,160,102,0.64,1.3333333333333333,2.125,1.3333333333333333,2,0
776828,776828,2025,2025-08-08,MIL,NYM,1,3,2,1,4,1,0,1,5,7,1,36,29,8,18,1,.330,.397,9.0,27,5,3,0,10,2,2,2,33,107,77,0.72,1.1111111111111112,0.8888888888888888,1.8,0,0
776828,776828,2025,2025-08-08,NYM,MIL,0,2,3,-1,5,1,0,2,3,10,0,33,30,12,6,0,.318,.404,8.0,24,4,5,1,7,1,1,3,36,149,90,0.6,0.8888888888888888,1.25,0.75,0,0
776829,776829,2025,2025-08-08,PIT,CIN,1,3,2,1,5,2,1,0,2,12,0,31,29,9,8,1,.304,.347,9.0,27,8,3,0,9,0,2,2,36,141,86,0.61,0.7777777777777778,1.2222222222222223,1.1428571428571428,2,0
776829,776829,2025,2025-08-08,CIN,PIT,0,2,3,-1,8,3,0,0,3,9,0,36,33,11,10,0,.317,.389,8.0,24,5,2,0,12,0,3,3,31,128,84,0.66,1.2222222222222223,0.875,0.9090909090909091,0,2
776831,776831,2025,2025-08-08,BAL,ATH,1,3,2,1,3,0,0,2,3,10,0,29,26,9,3,1,.305,.407,9.0,27,7,2,1,5,0,2,2,36,117,72,0.62,0.6666666666666666,1.1111111111111112,0.5,0,1
776831,776831,2025,2025-08-08,ATH,BAL,0,2,3,-1,7,1,0,0,2,5,1,36,32,8,14,0,.319,.432,8.0,24,3,3,0,10,2,3,3,29,118,73,0.62,1.1111111111111112,0.75,1.4,1,0
776832,776832,2025,2025-08-08,DET,LAA,1,6,5,1,7,1,0,2,3,9,0,33,30,14,6,0,.317,.424,9.0,27,8,2,0,10,3,5,5,36,148,99,0.67,1.1111111111111112,1.1111111111111112,0.6,3,1
776832,776832,2025,2025-08-08,LAA,DET,0,5,6,-1,8,1,0,3,2,10,0,36,34,18,7,0,.304,.406,8.0,24,7,3,0,9,2,6,6,33,126,87,0.69,1.1111111111111112,1.25,0.7,1,3
776833,776833,2025,2025-08-08,CWS,CLE,1,5,9,-4,9,4,0,1,5,11,0,41,36,16,20,0,.300,.370,9.0,27,10,5,1,9,0,9,9,41,159,99,0.62,1.5555555555555556,1.7777777777777777,1.4285714285714286,1,0
776833,776833,2025,2025-08-08,CLE,CWS,0,9,5,4,10,5,0,0,5,9,1,41,35,15,13,0,.301,.376,9.0,27,9,5,0,11,1,5,5,41,172,108,0.63,1.7777777777777777,1.5555555555555556,0.8125,0,1
776834,776834,2025,2025-08-08,ATL,MIA,1,1,5,-4,2,0,0,1,2,11,0,31,29,5,4,1,.317,.389,9.0,27,9,2,1,7,1,5,5,39,138,84,0.61,0.4444444444444444,1.3333333333333333,1.0,0,0
776834,776834,2025,2025-08-08,MIA,ATL,0,5,1,4,9,1,0,1,2,7,1,39,36,13,17,1,.316,.398,9.0,27,2,2,0,11,1,1,1,31,126,82,0.65,1.3333333333333333,0.4444444444444444,1.4166666666666667,0,0
776835,776835,2025,2025-08-08,NYY,HOU,1,3,5,-2,5,2,0,0,2,9,0,37,35,7,12,0,.328,.445,10.0,30,10,4,1,7,2,4,5,44,173,114,0.66,0.7,1.5,1.7142857142857142,1,3
776835,776835,2025,2025-08-08,HOU,NYY,0,5,3,2,10,1,0,2,4,7,1,44,39,17,18,1,.322,.407,10.0,30,5,2,0,9,0,2,3,37,151,102,0.68,1.5,0.7,1.2,3,1
776802,776802,2025,2025-08-09,SF,WSH,1,2,4,-2,8,1,0,1,3,8,0,36,32,12,12,0,.312,.378,9.0,27,11,3,0,7,3,4,4,39,147,86,0.59,1.2222222222222223,1.5555555555555556,1.0909090909090908,1,0
776802,776802,2025,2025-08-09,WSH,SF,0,4,2,2,11,3,0,3,3,7,0,39,36,23,17,3,.308,.384,9.0,27,8,3,0,8,1,2,2,36,129,83,0.64,1.5555555555555556,1.2222222222222223,1.2142857142857142,0,1
776805,776805,2025,2025-08-09,SEA,TB,1,7,4,3,7,2,0,3,8,10,0,39,31,18,20,2,.319,.411,9.0,27,5,4,0,9,2,4,4,35,139,93,0.67,1.6666666666666667,1.0,1.3333333333333333,0,0
776805,776805,2025,2025-08-09,TB,SEA,0,4,7,-3,5,0,0,2,4,9,0,35,31,11,9,0,.314,.398,8.0,24,7,8,0,10,3,7,7,39,186,118,0.63,1.0,1.875,1.0,0,0
776807,776807,2025,2025-08-09,SD,BOS,1,5,4,1,7,1,0,1,8,4,1,43,33,11,19,3,.320,.380,10.0,30,9,6,0,15,0,4,4,44,177,117,0.66,1.6,1.5,1.1875,1,1
776807,776807,2025,2025-08-09,BOS,SD,0,4,5,-1,9,3,0,0,6,15,0,44,38,12,24,1,.324,.430,9.0,27,7,8,1,4,1,4,5,43,161,101,0.63,1.5,1.7777777777777777,1.6,1,1
776808,776808,2025,2025-08-09,LAD,TOR,1,9,1,8,10,2,0,2,5,8,1,41,35,18,15,0,.330,.441,9.0,27,5,5,0,14,1,1,1,37,163,99,0.61,1.7777777777777777,1.1111111111111112,0.9375,0,1
776808,776808,2025,2025-08-09,TOR,LAD,0,1,9,-8,5,2,0,1,5,14,0,37,32,10,14,0,.339,.427,8.0,24,10,5,1,8,2,9,9,41,147,86,0.59,1.1111111111111112,2.0,1.4,1,0
776809,776809,2025,2025-08-09,AZ,COL,1,6,5,1,11,4,0,1,4,6,1,40,34,18,16,1,.325,.437,9.0,27,9,6,0,6,1,5,5,40,124,75,0.6,1.7777777777777777,1.6666666666666667,1.0,1,0
776809,776809,2025,2025-08-09,COL,AZ,0,5,6,-1,9,1,0,1,6,6,0,40,34,13,21,1,.296,.391,8.333333333333334,25,11,4,1,6,1,6,6,40,162,101,0.62,1.6666666666666667,1.92,1.4,0,1
776810,776810,2025,2025-08-09,TEX,PHI,1,2,3,-1,9,2,0,1,1,6,0,35,34,14,11,0,.301,.376,9.0,27,7,2,1,11,0,3,3,35,143,92,0.64,1.1111111111111112,1.1111111111111112,1.1,1,3
776810,776810,2025,2025-08-09,PHI,TEX,0,3,2,1,7,2,0,0,2,11,1,35,32,9,9,0,.327,.418,9.0,27,9,1,0,6,1,2,2,35,127,84,0.66,1.1111111111111112,1.1111111111111112,0.9,3,1
776811,776811,2025,2025-08-09,BAL,ATH,1,3,11,-8,4,0,0,1,1,8,0,33,32,7,7,0,.304,.405,9.0,27,13,5,0,9,2,7,11,45,192,120,0.63,0.5555555555555556,2.0,1.4,0,0
776811,776811,2025,2025-08-09,ATH,BAL,0,11,3,8,13,4,0,2,5,9,0,45,39,23,16,0,.319,.433,9.0,27,4,1,0,8,1,3,3,33,132,89,0.67,2.0,0.5555555555555556,0.8888888888888888,0,0
776812,776812,2025,2025-08-09,PIT,CIN,1,1,2,-1,4,1,0,0,4,4,0,33,28,5,13,0,.303,.346,9.0,27,7,2,1,11,0,2,2,37,143,92,0.64,0.8888888888888888,1.1111111111111112,1.625,0,1
776812,776812,2025,2025-08-09,CIN,PIT,0,2,1,1,7,4,0,0,2,11,1,37,33,11,18,1,.317,.389,9.0,27,4,4,0,4,0,1,1,33,131,79,0.6,1.1111111111111112,0.8888888888888888,1.8,1,0
776813,776813,2025,2025-08-09,DET,LAA,1,4,7,-3,9,2,1,0,4,14,0,39,33,13,18,1,.317,.423,9.0,27,9,2,1,13,3,7,7,39,157,100,0.64,1.4444444444444444,1.3333333333333333,1.3846153846153846,0,1
776813,776813,2025,2025-08-09,LAA,DET,0,7,4,3,9,1,1,3,2,13,1,39,36,21,9,0,.304,.408,9.0,27,9,4,0,14,0,4,4,39,164,105,0.64,1.3333333333333333,1.4444444444444444,0.75,1,0
776814,776814,2025,2025-08-09,CWS,CLE,1,1,3,-2,4,0,0,1,5,6,1,37,31,7,17,1,.300,.369,9.0,27,7,5,0,11,1,3,3,37,172,107,0.62,1.1111111111111112,1.3333333333333333,1.7,0,0
776814,776814,2025,2025-08-09,CLE,CWS,0,3,1,2,7,2,0,1,5,11,0,37,32,12,14,1,.302,.376,9.0,27,4,5,1,6,1,1,1,37,135,83,0.61,1.3333333333333333,1.1111111111111112,1.1666666666666667,0,0
776815,776815,2025,2025-08-09,NYY,HOU,1,5,4,1,9,1,0,1,4,2,0,35,29,13,15,0,.328,.445,9.0,27,7,4,0,11,1,3,4,37,152,96,0.63,1.4444444444444444,1.2222222222222223,1.1538461538461537,1,2
776815,776815,2025,2025-08-09,HOU,NYY,0,4,5,-1,7,2,0,1,4,11,0,37,33,12,14,0,.322,.407,8.0,24,9,4,0,2,1,5,5,35,116,68,0.59,1.2222222222222223,1.625,1.2727272727272727,2,1
776816,776816,2025,2025-08-09,MIN,KC,1,0,2,-2,8,0,0,0,2,9,1,37,34,8,21,0,.314,.401,9.0,27,7,3,0,4,0,2,2,36,144,85,0.59,1.2222222222222223,1.1111111111111112,1.9090909090909092,0,1
776816,776816,2025,2025-08-09,KC,MIN,0,2,0,2,7,1,0,0,3,4,0,36,33,8,13,1,.301,.385,9.0,27,8,2,1,9,0,0,0,37,147,88,0.6,1.1111111111111112,1.2222222222222223,1.3,1,0
776817,776817,2025,2025-08-09,MIL,NYM,1,7,4,3,6,1,0,2,2,6,0,34,32,13,9,0,.329,.397,9.0,27,8,3,0,12,3,4,4,38,146,100,0.68,0.8888888888888888,1.2222222222222223,1.125,4,0
776817,776817,2025,2025-08-09,NYM,MIL,0,4,7,-3,8,1,0,3,3,12,0,38,35,18,11,0,.317,.405,8.0,24,6,2,0,6,2,2,7,34,146,94,0.64,1.2222222222222223,1.0,1.0,0,4
776818,776818,2025,2025-08-09,STL,CHC,1,1,9,-8,7,2,0,0,4,10,0,37,33,9,19,0,.320,.388,9.0,27,13,3,0,6,2,9,9,43,175,112,0.64,1.2222222222222223,1.7777777777777777,1.7272727272727273,0,0
776818,776818,2025,2025-08-09,CHC,STL,0,9,1,8,13,2,1,2,3,6,0,43,40,23,13,2,.322,.439,9.0,27,7,4,0,10,0,1,1,37,160,108,0.68,1.7777777777777777,1.2222222222222223,0.8125,0,0
778431,778431,2025,2025-08-09,ATL,MIA,1,7,1,6,7,1,0,1,3,11,1,36,31,11,16,1,.317,.388,9.0,27,5,1,0,7,0,1,1,32,126,87,0.69,1.2222222222222223,0.6666666666666666,1.4545454545454546,4,0
778431,778431,2025,2025-08-09,MIA,ATL,0,1,7,-6,5,1,0,0,1,7,0,32,31,6,11,0,.315,.397,8.0,24,7,3,1,11,1,7,7,36,144,99,0.69,0.6666666666666666,1.375,1.8333333333333333,0,4
776819,776819,2025,2025-08-09,ATL,MIA,1,8,6,2,11,0,0,2,6,6,0,39,32,17,18,1,.318,.390,9.0,27,9,5,0,9,0,6,6,40,177,113,0.64,1.8888888888888888,1.5555555555555556,1.0588235294117647,0,2
776819,776819,2025,2025-08-09,MIA,ATL,0,6,8,-2,9,1,0,0,5,9,0,40,34,10,12,5,.315,.396,8.0,24,11,6,0,6,2,8,8,39,146,88,0.6,1.5555555555555556,2.125,0.8571428571428571,2,0
776788,776788,2025,2025-08-10,LAD,TOR,1,4,5,-1,9,2,0,2,13,10,0,47,32,17,29,2,.331,.442,9.0,27,9,4,0,14,3,5,5,38,137,90,0.66,2.4444444444444446,1.4444444444444444,1.3181818181818181,1,3
776788,776788,2025,2025-08-10,TOR,LAD,0,5,4,1,9,2,0,3,4,14,0,38,34,20,13,0,.339,.428,9.0,27,9,13,0,10,2,4,4,47,200,113,0.57,1.4444444444444444,2.4444444444444446,1.0,3,1
776789,776789,2025,2025-08-10,SD,BOS,1,6,2,4,9,2,0,0,5,10,1,37,30,11,12,2,.321,.380,9.0,27,5,3,1,13,0,2,2,35,143,93,0.65,1.6666666666666667,1.0,0.8,1,2
776789,776789,2025,2025-08-10,BOS,SD,0,2,6,-4,5,0,0,0,3,13,1,35,31,5,20,0,.324,.428,8.0,24,9,5,1,10,0,6,6,37,168,108,0.64,1.0,1.875,2.2222222222222223,2,1
776791,776791,2025,2025-08-10,SEA,TB,1,6,3,3,9,0,0,2,5,9,3,38,30,15,16,1,.321,.411,9.0,27,8,2,0,12,1,3,3,37,153,111,0.73,1.8888888888888888,1.1111111111111112,0.9411764705882353,2,0
776791,776791,2025,2025-08-10,TB,SEA,0,3,6,-3,8,4,1,1,2,12,0,37,35,17,14,0,.314,.399,8.0,24,9,5,3,9,2,6,6,38,149,92,0.62,1.1111111111111112,2.125,1.4,0,2
776793,776793,2025,2025-08-10,SF,WSH,1,0,8,-8,3,0,0,0,1,15,0,31,30,3,11,0,.311,.376,9.0,27,17,1,0,8,1,6,8,45,159,108,0.68,0.4444444444444444,2.0,2.75,0,2
776793,776793,2025,2025-08-10,WSH,SF,0,8,0,8,17,4,0,1,1,8,0,45,44,24,20,1,.309,.386,9.0,27,3,1,0,15,0,0,0,31,131,91,0.69,2.0,0.4444444444444444,1.1111111111111112,2,0
776794,776794,2025,2025-08-10,AZ,COL,1,13,6,7,17,4,0,1,2,10,1,43,40,24,9,0,.326,.438,9.0,27,16,1,0,5,1,6,6,41,153,102,0.67,2.2222222222222223,1.8888888888888888,0.45,1,3
776794,776794,2025,2025-08-10,COL,AZ,0,6,13,-7,16,5,0,1,1,5,0,41,40,24,18,0,.297,.394,8.0,24,17,2,1,10,1,13,13,43,143,107,0.75,1.8888888888888888,2.5,1.0588235294117647,3,1
776795,776795,2025,2025-08-10,STL,CHC,1,3,2,1,4,0,0,1,0,11,0,28,28,7,1,1,.319,.387,9.0,27,8,3,0,8,1,1,2,36,131,87,0.66,0.4444444444444444,1.2222222222222223,0.25,1,0
776795,776795,2025,2025-08-10,CHC,STL,0,2,3,-1,8,0,0,1,3,8,0,36,33,11,9,1,.322,.438,8.0,24,4,0,0,11,1,3,3,28,107,80,0.75,1.2222222222222223,0.5,0.8181818181818182,0,1
776796,776796,2025,2025-08-10,MIN,KC,1,5,3,2,7,1,1,2,2,12,0,40,38,16,12,0,.313,.401,11.0,33,9,8,1,8,1,3,3,49,202,115,0.57,0.8181818181818182,1.6363636363636365,1.3333333333333333,3,2
776796,776796,2025,2025-08-10,KC,MIN,0,3,5,-2,9,1,0,1,8,8,1,49,39,13,30,2,.302,.384,10.666666666666666,32,7,2,0,12,2,5,5,40,146,96,0.66,1.6363636363636365,0.84375,1.6666666666666667,2,3
776797,776797,2025,2025-08-10,NYY,HOU,1,1,7,-6,3,0,0,0,5,7,0,34,28,3,13,0,.328,.443,9.0,27,12,4,2,10,2,7,7,45,174,114,0.66,0.8888888888888888,2.0,1.625,1,3
776797,776797,2025,2025-08-10,HOU,NYY,0,7,1,6,12,4,0,2,4,10,2,45,39,22,20,0,.323,.408,9.0,27,3,5,0,7,0,1,1,34,129,70,0.54,2.0,0.8888888888888888,1.1111111111111112,3,1
776798,776798,2025,2025-08-10,CWS,CLE,1,6,4,2,11,0,0,2,2,5,0,37,34,17,12,1,.300,.370,9.0,27,7,4,0,6,2,4,4,39,150,97,0.65,1.4444444444444444,1.2222222222222223,0.9230769230769231,0,1
776798,776798,2025,2025-08-10,CLE,CWS,0,4,6,-2,7,2,0,2,4,6,0,39,35,15,18,1,.301,.377,8.0,24,11,2,0,5,2,6,6,37,128,82,0.64,1.2222222222222223,1.625,1.6363636363636365,1,0
776799,776799,2025,2025-08-10,MIL,NYM,1,7,6,1,12,2,0,3,3,7,0,38,35,23,15,0,.329,.399,9.0,27,10,4,1,6,2,6,6,39,149,90,0.6,1.6666666666666667,1.6666666666666667,1.0,2,0
776799,776799,2025,2025-08-10,NYM,MIL,0,6,7,-1,10,2,0,2,4,6,1,39,33,18,13,2,.318,.406,8.0,24,12,3,0,7,3,7,7,38,168,108,0.64,1.6666666666666667,1.875,0.8666666666666667,0,2
776800,776800,2025,2025-08-10,TEX,PHI,1,2,4,-2,7,0,0,1,3,10,0,37,34,10,14,0,.300,.375,9.0,27,7,3,1,4,1,4,4,37,132,88,0.67,1.1111111111111112,1.2222222222222223,1.4,0,1
776800,776800,2025,2025-08-10,PHI,TEX,0,4,2,2,7,2,0,1,3,4,1,37,31,12,13,2,.327,.418,9.0,27,7,3,0,10,1,2,2,37,127,83,0.65,1.2222222222222223,1.1111111111111112,1.1818181818181819,1,0
776801,776801,2025,2025-08-10,PIT,CIN,1,8,14,-6,16,3,0,0,5,8,0,47,42,19,31,0,.305,.347,9.0,27,14,6,1,10,3,14,14,48,198,119,0.6,2.3333333333333335,2.3333333333333335,1.4761904761904763,4,7
776801,776801,2025,2025-08-10,CIN,PIT,0,14,8,6,14,3,0,3,6,10,1,48,40,26,16,1,.318,.391,9.0,27,16,5,0,8,0,6,8,47,169,106,0.63,2.3333333333333335,2.3333333333333335,0.7619047619047619,7,4
776803,776803,2025,2025-08-10,ATL,MIA,1,7,1,6,9,3,0,3,3,7,1,37,33,21,9,0,.318,.392,9.0,27,6,3,0,4,0,1,1,36,147,99,0.67,1.4444444444444444,1.0,0.6923076923076923,4,0
776803,776803,2025,2025-08-10,MIA,ATL,0,1,7,-6,6,2,0,0,3,4,0,36,33,8,14,1,.315,.394,8.0,24,9,3,1,7,3,7,7,37,146,89,0.61,1.0,1.625,1.5555555555555556,0,4
776804,776804,2025,2025-08-10,BAL,ATH,1,2,3,-1,5,3,1,1,8,12,0,38,30,13,19,1,.304,.405,9.0,27,6,5,0,11,0,3,3,37,153,96,0.63,1.4444444444444444,1.2222222222222223,1.4615384615384615,1,2
776804,776804,2025,2025-08-10,ATH,BAL,0,3,2,1,6,2,0,0,5,11,0,37,32,8,14,0,.319,.432,9.0,27,5,8,0,12,1,2,2,38,154,93,0.6,1.2222222222222223,1.4444444444444444,1.2727272727272727,2,1
776806,776806,2025,2025-08-10,DET,LAA,1,9,5,4,10,1,0,2,6,4,0,40,33,17,13,0,.318,.424,9.0,27,7,5,1,7,2,5,5,38,145,88,0.61,1.7777777777777777,1.4444444444444444,0.8125,0,2
776806,776806,2025,2025-08-10,LAA,DET,0,5,9,-4,7,2,0,2,5,7,1,38,32,15,15,0,.304,.408,8.0,24,10,6,0,4,2,8,9,40,169,99,0.59,1.4444444444444444,2.0,1.1538461538461537,2,0
776779,776779,2025,2025-08-11,LAA,LAD,1,7,4,3,8,1,0,2,6,8,1,38,31,15,12,0,.305,.409,9.0,27,7,4,0,10,2,4,4,36,154,95,0.62,1.6666666666666667,1.2222222222222223,0.8,0,4
776779,776779,2025,2025-08-11,LAD,LAA,0,4,7,-3,7,0,0,2,4,10,0,36,32,13,10,0,.331,.441,8.0,24,8,6,1,8,2,7,7,38,146,92,0.63,1.2222222222222223,1.875,0.9090909090909091,4,0
776780,776780,2025,2025-08-11,SF,SD,1,1,4,-3,5,0,0,1,0,10,0,31,31,8,9,1,.310,.375,9.0,27,11,1,0,5,1,4,4,38,138,95,0.69,0.5555555555555556,1.3333333333333333,1.8,0,3
776780,776780,2025,2025-08-11,SD,SF,0,4,1,3,11,4,0,1,1,5,0,38,37,18,15,0,.321,.381,9.0,27,5,0,0,10,1,1,1,31,138,95,0.69,1.3333333333333333,0.5555555555555556,1.25,3,0
776781,776781,2025,2025-08-11,CWS,DET,1,1,2,-1,4,0,0,1,1,7,0,31,29,7,8,0,.299,.369,9.0,27,8,2,0,13,1,2,2,35,145,97,0.67,0.5555555555555556,1.1111111111111112,1.6,0,1
776781,776781,2025,2025-08-11,DET,CWS,0,2,1,1,8,2,0,1,2,13,0,35,33,13,11,0,.318,.424,9.0,27,4,1,0,7,1,1,1,31,120,85,0.71,1.1111111111111112,0.5555555555555556,1.1,1,0
776782,776782,2025,2025-08-11,HOU,BOS,1,7,6,1,10,3,0,2,2,7,0,35,33,19,11,1,.323,.410,9.0,27,10,2,0,8,3,6,6,37,148,95,0.64,1.3333333333333333,1.3333333333333333,0.9166666666666666,0,4
776782,776782,2025,2025-08-11,BOS,HOU,0,6,7,-1,10,3,0,3,2,8,0,37,35,22,6,2,.324,.429,8.0,24,10,2,0,7,2,7,7,35,130,92,0.71,1.3333333333333333,1.5,0.5,4,0
776783,776783,2025,2025-08-11,STL,COL,1,3,2,1,9,2,0,0,4,7,0,36,32,11,19,4,.319,.387,9.0,27,5,1,0,5,0,2,2,34,105,72,0.69,1.4444444444444444,0.6666666666666666,1.4615384615384615,2,2
776783,776783,2025,2025-08-11,COL,STL,0,2,3,-1,5,0,0,0,1,5,0,34,33,5,9,0,.296,.392,8.0,24,9,4,0,7,0,3,3,36,141,92,0.65,0.6666666666666666,1.625,1.5,2,2
776784,776784,2025,2025-08-11,KC,WSH,1,7,4,3,10,0,0,2,6,6,0,38,30,16,14,0,.303,.385,9.0,27,9,4,0,9,2,4,4,40,149,92,0.62,1.7777777777777777,1.4444444444444444,0.875,1,0
