ticker,event_ticker,result,volume_fp,liquidity_dollars,close_time,previous_yes_ask_dollars
KXMLBGAME-26SEP041905BOSBAL-BAL,KXMLBGAME-26SEP041905BOSBAL,no,834747.06,0.0000,2026-09-05T01:44:37Z,1.0000
KXMLBGAME-26SEP041910SFNYM-SF,KXMLBGAME-26SEP041910SFNYM,no,1801837.91,0.0000,2026-09-05T01:59:51Z,1.0000
KXMLBGAME-26SEP041910SFNYM-NYM,KXMLBGAME-26SEP041910SFNYM,yes,915422.15,0.0000,2026-09-05T01:59:51Z,1.0000
KXMLBGAME-26SEP041845LAAPIT-PIT,KXMLBGAME-26SEP041845LAAPIT,yes,388923.97,0.0000,2026-09-05T01:49:41Z,1.0000
KXMLBGAME-26SEP041845LAAPIT-LAA,KXMLBGAME-26SEP041845LAAPIT,no,619061.70,0.0000,2026-09-05T01:49:41Z,1.0000
KXMLBGAME-26SEP041840ATLPHI-PHI,KXMLBGAME-26SEP041840ATLPHI,no,1889792.41,0.0000,2026-09-05T01:19:42Z,1.0000
KXMLBGAME-26SEP041840ATLPHI-ATL,KXMLBGAME-26SEP041840ATLPHI,yes,1749662.55,0.0000,2026-09-05T01:19:42Z,1.0000
KXMLBGAME-26SEP041810MILCIN-MIL,KXMLBGAME-26SEP041810MILCIN,yes,2320559.50,0.0000,2026-09-05T02:19:41Z,1.0000
KXMLBGAME-26SEP041810MILCIN-CIN,KXMLBGAME-26SEP041810MILCIN,no,1192192.81,0.0000,2026-09-05T02:19:41Z,1.0000
KXMLBGAME-26SEP041410DETCLEG1-DET,KXMLBGAME-26SEP041410DETCLEG1,no,3644633.77,0.0000,2026-09-04T22:04:38Z,1.0000
KXMLBGAME-26SEP041410DETCLEG1-CLE,KXMLBGAME-26SEP041410DETCLEG1,yes,3083217.73,0.0000,2026-09-04T22:04:38Z,1.0000
KXMLBGAME-26SEP032210STLLAD-STL,KXMLBGAME-26SEP032210STLLAD,no,4513174.49,0.0000,2026-09-04T05:14:27Z,1.0000
KXMLBGAME-26SEP032210STLLAD-LAD,KXMLBGAME-26SEP032210STLLAD,yes,5371652.72,0.0000,2026-09-04T05:14:27Z,1.0000
KXMLBGAME-26SEP032140ATHSEA-SEA,KXMLBGAME-26SEP032140ATHSEA,no,1933808.07,0.0000,2026-09-04T05:09:37Z,1.0000
KXMLBGAME-26SEP032140ATHSEA-ATH,KXMLBGAME-26SEP032140ATHSEA,yes,2628912.29,0.0000,2026-09-04T05:09:37Z,1.0000
KXMLBGAME-26SEP032005TBTEX-TEX,KXMLBGAME-26SEP032005TBTEX,yes,576204.00,0.0000,2026-09-04T02:29:39Z,1.0000
KXMLBGAME-26SEP032005TBTEX-TB,KXMLBGAME-26SEP032005TBTEX,no,1196420.73,0.0000,2026-09-04T02:29:39Z,1.0000
KXMLBGAME-26SEP031940MIAKC-MIA,KXMLBGAME-26SEP031940MIAKC,no,1357560.28,0.0000,2026-09-04T02:24:29Z,1.0000
KXMLBGAME-26SEP031940MIAKC-KC,KXMLBGAME-26SEP031940MIAKC,yes,1091331.37,0.0000,2026-09-04T02:24:29Z,1.0000
KXMLBGAME-26SEP031915MILCHC-MIL,KXMLBGAME-26SEP031915MILCHC,no,4716577.89,0.0000,2026-09-04T01:34:28Z,1.0000
KXMLBGAME-26SEP031915MILCHC-CHC,KXMLBGAME-26SEP031915MILCHC,yes,1369140.16,0.0000,2026-09-04T01:34:28Z,1.0000
KXMLBGAME-26SEP031915BOSBAL-BOS,KXMLBGAME-26SEP031915BOSBAL,yes,2489829.13,0.0000,2026-09-04T01:59:48Z,1.0000
KXMLBGAME-26SEP031915BOSBAL-BAL,KXMLBGAME-26SEP031915BOSBAL,no,1523778.03,0.0000,2026-09-04T01:59:48Z,1.0000
KXMLBGAME-26SEP031410CWSHOU-HOU,KXMLBGAME-26SEP031410CWSHOU,yes,1050948.73,0.0000,2026-09-03T20:39:37Z,1.0000
KXMLBGAME-26SEP031410CWSHOU-CWS,KXMLBGAME-26SEP031410CWSHOU,no,1902141.98,0.0000,2026-09-03T20:39:37Z,1.0000
KXMLBGAME-26SEP031310TORCLE-TOR,KXMLBGAME-26SEP031310TORCLE,yes,2060224.98,0.0000,2026-09-03T20:44:30Z,1.0000
KXMLBGAME-26SEP031310TORCLE-CLE,KXMLBGAME-26SEP031310TORCLE,no,4839414.55,0.0000,2026-09-03T20:44:30Z,1.0000
KXMLBGAME-26SEP031235SFPIT-SF,KXMLBGAME-26SEP031235SFPIT,no,1905206.75,0.0000,2026-09-03T19:24:30Z,1.0000
KXMLBGAME-26SEP031235SFPIT-PIT,KXMLBGAME-26SEP031235SFPIT,yes,1226371.78,0.0000,2026-09-03T19:24:30Z,1.0000
KXMLBGAME-26SEP022210STLLAD-STL,KXMLBGAME-26SEP022210STLLAD,yes,7798353.14,0.0000,2026-09-03T05:24:23Z,1.0000
KXMLBGAME-26SEP022210STLLAD-LAD,KXMLBGAME-26SEP022210STLLAD,no,4958200.43,0.0000,2026-09-03T05:24:23Z,1.0000
KXMLBGAME-26SEP022138NYYLAA-NYY,KXMLBGAME-26SEP022138NYYLAA,yes,5837000.47,0.0000,2026-09-03T05:19:39Z,1.0000
KXMLBGAME-26SEP022138NYYLAA-LAA,KXMLBGAME-26SEP022138NYYLAA,no,3497701.79,0.0000,2026-09-03T05:19:39Z,1.0000
KXMLBGAME-26SEP022010CWSHOU-HOU,KXMLBGAME-26SEP022010CWSHOU,yes,1117499.10,0.0000,2026-09-03T02:39:44Z,1.0000
KXMLBGAME-26SEP022010CWSHOU-CWS,KXMLBGAME-26SEP022010CWSHOU,no,1310621.87,0.0000,2026-09-03T02:39:44Z,1.0000
KXMLBGAME-26SEP021940DETMIN-MIN,KXMLBGAME-26SEP021940DETMIN,no,3639603.41,0.0000,2026-09-03T03:59:52Z,1.0000
KXMLBGAME-26SEP021940DETMIN-DET,KXMLBGAME-26SEP021940DETMIN,yes,4602577.26,0.0000,2026-09-03T03:59:52Z,1.0000
KXMLBGAME-26SEP021940MILCHC-MIL,KXMLBGAME-26SEP021940MILCHC,yes,2594584.83,0.0000,2026-09-03T03:04:32Z,1.0000
KXMLBGAME-26SEP021940MILCHC-CHC,KXMLBGAME-26SEP021940MILCHC,no,2537818.69,0.0000,2026-09-03T03:04:32Z,1.0000
KXMLBGAME-26SEP021940MIAKC-MIA,KXMLBGAME-26SEP021940MIAKC,yes,1285739.86,0.0000,2026-09-03T02:59:49Z,1.0000
KXMLBGAME-26SEP021940MIAKC-KC,KXMLBGAME-26SEP021940MIAKC,no,906949.80,0.0000,2026-09-03T02:59:49Z,1.0000
KXMLBGAME-26SEP021840TORCLE-TOR,KXMLBGAME-26SEP021840TORCLE,yes,3147998.95,0.0000,2026-09-03T01:24:29Z,1.0000
KXMLBGAME-26SEP021840TORCLE-CLE,KXMLBGAME-26SEP021840TORCLE,no,1420018.40,0.0000,2026-09-03T01:24:29Z,1.0000
KXMLBGAME-26SEP021840SFPIT-SF,KXMLBGAME-26SEP021840SFPIT,yes,1729510.58,0.0000,2026-09-03T01:44:29Z,1.0000
KXMLBGAME-26SEP021840SFPIT-PIT,KXMLBGAME-26SEP021840SFPIT,no,1481809.06,0.0000,2026-09-03T01:44:29Z,1.0000
KXMLBGAME-26SEP021840NYMTB-TB,KXMLBGAME-26SEP021840NYMTB,no,2052049.73,0.0000,2026-09-03T01:39:39Z,1.0000
KXMLBGAME-26SEP021840NYMTB-NYM,KXMLBGAME-26SEP021840NYMTB,yes,1115760.93,0.0000,2026-09-03T01:39:39Z,1.0000
KXMLBGAME-26SEP021610SEABOS-SEA,KXMLBGAME-26SEP021610SEABOS,yes,1460577.39,0.0000,2026-09-02T22:59:49Z,1.0000
KXMLBGAME-26SEP021610SEABOS-BOS,KXMLBGAME-26SEP021610SEABOS,no,1921410.17,0.0000,2026-09-02T22:59:49Z,1.0000
KXMLBGAME-26SEP021540PHIAZ-PHI,KXMLBGAME-26SEP021540PHIAZ,no,2700282.44,0.0000,2026-09-02T21:49:41Z,1.0000
KXMLBGAME-26SEP021540PHIAZ-AZ,KXMLBGAME-26SEP021540PHIAZ,yes,1543851.50,0.0000,2026-09-02T21:49:41Z,1.0000
KXMLBGAME-26SEP021510BALCOL-COL,KXMLBGAME-26SEP021510BALCOL,yes,3008602.90,0.0000,2026-09-02T22:54:28Z,1.0000
KXMLBGAME-26SEP021510BALCOL-BAL,KXMLBGAME-26SEP021510BALCOL,no,3905168.80,0.0000,2026-09-02T22:54:28Z,1.0000
KXMLBGAME-26SEP021435ATHTEX-TEX,KXMLBGAME-26SEP021435ATHTEX,no,1202383.45,0.0000,2026-09-02T21:34:37Z,1.0000
KXMLBGAME-26SEP021435ATHTEX-ATH,KXMLBGAME-26SEP021435ATHTEX,yes,949749.83,0.0000,2026-09-02T21:34:37Z,1.0000
KXMLBGAME-26SEP021305ATLWSH-WSH,KXMLBGAME-26SEP021305ATLWSH,no,1106011.20,0.0000,2026-09-02T21:09:42Z,1.0000
KXMLBGAME-26SEP021305ATLWSH-ATL,KXMLBGAME-26SEP021305ATLWSH,yes,3128178.37,0.0000,2026-09-02T21:09:42Z,1.0000
KXMLBGAME-26SEP021240SDCIN-SD,KXMLBGAME-26SEP021240SDCIN,no,3959728.43,0.0000,2026-09-02T19:39:49Z,1.0000
KXMLBGAME-26SEP021240SDCIN-CIN,KXMLBGAME-26SEP021240SDCIN,yes,1638434.70,0.0000,2026-09-02T19:39:49Z,1.0000
KXMLBGAME-26SEP012210STLLAD-STL,KXMLBGAME-26SEP012210STLLAD,yes,2067696.75,0.0000,2026-09-02T05:14:28Z,1.0000
KXMLBGAME-26SEP012210STLLAD-LAD,KXMLBGAME-26SEP012210STLLAD,no,4941157.92,0.0000,2026-09-02T05:14:28Z,1.0000
KXMLBGAME-26SEP012138NYYLAA-NYY,KXMLBGAME-26SEP012138NYYLAA,yes,1685443.51,0.0000,2026-09-02T04:39:34Z,1.0000
KXMLBGAME-26SEP012138NYYLAA-LAA,KXMLBGAME-26SEP012138NYYLAA,no,1507896.86,0.0000,2026-09-02T04:39:34Z,1.0000
KXMLBGAME-26SEP012140PHIAZ-PHI,KXMLBGAME-26SEP012140PHIAZ,yes,929776.28,0.0000,2026-09-02T04:30:02Z,1.0000
KXMLBGAME-26SEP012140PHIAZ-AZ,KXMLBGAME-26SEP012140PHIAZ,no,1264410.72,0.0000,2026-09-02T04:30:02Z,1.0000
KXMLBGAME-26SEP012040BALCOL-COL,KXMLBGAME-26SEP012040BALCOL,yes,1064854.21,0.0000,2026-09-02T03:34:27Z,1.0000
KXMLBGAME-26SEP012040BALCOL-BAL,KXMLBGAME-26SEP012040BALCOL,no,1877968.48,0.0000,2026-09-02T03:34:27Z,1.0000
KXMLBGAME-26SEP012010CWSHOU-HOU,KXMLBGAME-26SEP012010CWSHOU,no,1079773.95,0.0000,2026-09-02T03:24:29Z,1.0000
KXMLBGAME-26SEP012010CWSHOU-CWS,KXMLBGAME-26SEP012010CWSHOU,yes,1771512.02,0.0000,2026-09-02T03:24:29Z,1.0000
KXMLBGAME-26SEP012005ATHTEX-TEX,KXMLBGAME-26SEP012005ATHTEX,yes,833294.87,0.0000,2026-09-02T03:24:29Z,1.0000
KXMLBGAME-26SEP012005ATHTEX-ATH,KXMLBGAME-26SEP012005ATHTEX,no,1032896.17,0.0000,2026-09-02T03:24:29Z,1.0000
KXMLBGAME-26SEP011940MIAKC-MIA,KXMLBGAME-26SEP011940MIAKC,yes,988854.59,0.0000,2026-09-02T02:09:45Z,1.0000
KXMLBGAME-26SEP011940MIAKC-KC,KXMLBGAME-26SEP011940MIAKC,no,686097.06,0.0000,2026-09-02T02:09:45Z,1.0000
KXMLBGAME-26SEP011940DETMIN-MIN,KXMLBGAME-26SEP011940DETMIN,yes,401405.18,0.0000,2026-09-02T02:39:38Z,1.0000
KXMLBGAME-26SEP011940DETMIN-DET,KXMLBGAME-26SEP011940DETMIN,no,456650.67,0.0000,2026-09-02T02:39:38Z,1.0000
KXMLBGAME-26SEP011940MILCHC-MIL,KXMLBGAME-26SEP011940MILCHC,yes,2774177.07,0.0000,2026-09-02T03:04:38Z,1.0000
KXMLBGAME-26SEP011940MILCHC-CHC,KXMLBGAME-26SEP011940MILCHC,no,1879664.51,0.0000,2026-09-02T03:04:38Z,1.0000
KXMLBGAME-26SEP011840SDCIN-SD,KXMLBGAME-26SEP011840SDCIN,no,1704767.43,0.0000,2026-09-02T01:34:32Z,1.0000
KXMLBGAME-26SEP011840SDCIN-CIN,KXMLBGAME-26SEP011840SDCIN,yes,1274447.56,0.0000,2026-09-02T01:34:32Z,1.0000
KXMLBGAME-26SEP011840SFPIT-SF,KXMLBGAME-26SEP011840SFPIT,no,3740883.08,0.0000,2026-09-02T02:24:29Z,1.0000
KXMLBGAME-26SEP011840SFPIT-PIT,KXMLBGAME-26SEP011840SFPIT,yes,1892335.97,0.0000,2026-09-02T02:24:29Z,1.0000
KXMLBGAME-26SEP011840TORCLE-TOR,KXMLBGAME-26SEP011840TORCLE,no,2275323.05,0.0000,2026-09-02T01:14:35Z,1.0000
KXMLBGAME-26SEP011840TORCLE-CLE,KXMLBGAME-26SEP011840TORCLE,yes,1055137.03,0.0000,2026-09-02T01:14:35Z,1.0000
KXMLBGAME-26SEP011845ATLWSH-WSH,KXMLBGAME-26SEP011845ATLWSH,yes,747668.20,0.0000,2026-09-02T01:34:32Z,1.0000
KXMLBGAME-26SEP011845ATLWSH-ATL,KXMLBGAME-26SEP011845ATLWSH,no,1842044.55,0.0000,2026-09-02T01:34:32Z,1.0000
KXMLBGAME-26SEP011840NYMTB-TB,KXMLBGAME-26SEP011840NYMTB,yes,3343935.93,0.0000,2026-09-02T01:09:45Z,1.0000
KXMLBGAME-26SEP011840NYMTB-NYM,KXMLBGAME-26SEP011840NYMTB,no,1423667.74,0.0000,2026-09-02T01:09:45Z,1.0000
KXMLBGAME-26SEP011845SEABOS-SEA,KXMLBGAME-26SEP011845SEABOS,yes,1343659.25,0.0000,2026-09-02T02:14:38Z,1.0000
KXMLBGAME-26SEP011845SEABOS-BOS,KXMLBGAME-26SEP011845SEABOS,no,2550892.19,0.0000,2026-09-02T02:14:38Z,1.0000
KXMLBGAME-26AUG312138NYYLAA-NYY,KXMLBGAME-26AUG312138NYYLAA,no,3749976.87,0.0000,2026-09-01T04:24:32Z,1.0000
KXMLBGAME-26AUG312138NYYLAA-LAA,KXMLBGAME-26AUG312138NYYLAA,yes,1512891.13,0.0000,2026-09-01T04:24:32Z,1.0000
KXMLBGAME-26AUG312140PHIAZ-PHI,KXMLBGAME-26AUG312140PHIAZ,yes,2336125.52,0.0000,2026-09-01T04:44:38Z,1.0000
KXMLBGAME-26AUG312140PHIAZ-AZ,KXMLBGAME-26AUG312140PHIAZ,no,3551572.01,0.0000,2026-09-01T04:44:38Z,1.0000
KXMLBGAME-26AUG312040BALCOL-COL,KXMLBGAME-26AUG312040BALCOL,no,2218041.72,0.0000,2026-09-01T04:59:42Z,1.0000
KXMLBGAME-26AUG312040BALCOL-BAL,KXMLBGAME-26AUG312040BALCOL,yes,3674923.92,0.0000,2026-09-01T04:59:42Z,1.0000
KXMLBGAME-26AUG312010CWSHOU-HOU,KXMLBGAME-26AUG312010CWSHOU,yes,3279785.98,0.0000,2026-09-01T03:19:49Z,1.0000
KXMLBGAME-26AUG312010CWSHOU-CWS,KXMLBGAME-26AUG312010CWSHOU,no,3203578.96,0.0000,2026-09-01T03:19:49Z,1.0000
KXMLBGAME-26AUG312005ATHTEX-TEX,KXMLBGAME-26AUG312005ATHTEX,yes,606927.16,0.0000,2026-09-01T02:34:32Z,1.0000
KXMLBGAME-26AUG312005ATHTEX-ATH,KXMLBGAME-26AUG312005ATHTEX,no,697628.08,0.0000,2026-09-01T02:34:32Z,1.0000
KXMLBGAME-26AUG311940MILCHC-MIL,KXMLBGAME-26AUG311940MILCHC,no,1753939.11,0.0000,2026-09-01T02:29:54Z,1.0000
KXMLBGAME-26AUG311940MILCHC-CHC,KXMLBGAME-26AUG311940MILCHC,yes,725364.19,0.0000,2026-09-01T02:29:54Z,1.0000
KXMLBGAME-26AUG311940DETMIN-MIN,KXMLBGAME-26AUG311940DETMIN,yes,378751.32,0.0000,2026-09-01T02:14:32Z,1.0000
KXMLBGAME-26AUG311940DETMIN-DET,KXMLBGAME-26AUG311940DETMIN,no,487189.73,0.0000,2026-09-01T02:14:32Z,1.0000
KXMLBGAME-26AUG311840NYMTB-TB,KXMLBGAME-26AUG311840NYMTB,no,3008617.27,0.0000,2026-09-01T01:24:32Z,1.0000
KXMLBGAME-26AUG311840NYMTB-NYM,KXMLBGAME-26AUG311840NYMTB,yes,2056893.82,0.0000,2026-09-01T01:24:32Z,1.0000
KXMLBGAME-26AUG311840SDCIN-SD,KXMLBGAME-26AUG311840SDCIN,yes,1102010.60,0.0000,2026-09-01T01:39:46Z,1.0000
KXMLBGAME-26AUG311840SDCIN-CIN,KXMLBGAME-26AUG311840SDCIN,no,779476.49,0.0000,2026-09-01T01:39:46Z,1.0000
KXMLBGAME-26AUG311845MIAWSH-WSH,KXMLBGAME-26AUG311845MIAWSH,yes,893402.83,0.0000,2026-09-01T01:44:40Z,1.0000
KXMLBGAME-26AUG311845MIAWSH-MIA,KXMLBGAME-26AUG311845MIAWSH,no,1402467.54,0.0000,2026-09-01T01:44:40Z,1.0000
KXMLBGAME-26AUG311845SEABOS-SEA,KXMLBGAME-26AUG311845SEABOS,no,2573775.01,0.0000,2026-09-01T01:54:30Z,1.0000
KXMLBGAME-26AUG311845SEABOS-BOS,KXMLBGAME-26AUG311845SEABOS,yes,4171699.95,0.0000,2026-09-01T01:54:30Z,1.0000
KXMLBGAME-26AUG311805SFATL-SF,KXMLBGAME-26AUG311805SFATL,yes,2072616.39,0.0000,2026-09-01T00:39:41Z,1.0000
KXMLBGAME-26AUG311805SFATL-ATL,KXMLBGAME-26AUG311805SFATL,no,2891555.16,0.0000,2026-09-01T00:39:41Z,1.0000
KXMLBGAME-26AUG301920CINCHC-CIN,KXMLBGAME-26AUG301920CINCHC,yes,4854378.36,0.0000,2026-08-31T02:42:34Z,1.0000
KXMLBGAME-26AUG301920CINCHC-CHC,KXMLBGAME-26AUG301920CINCHC,no,6324634.71,0.0000,2026-08-31T02:42:34Z,1.0000
KXMLBGAME-26AUG301605BALATH-BAL,KXMLBGAME-26AUG301605BALATH,yes,1191783.05,0.0000,2026-08-30T22:54:27Z,1.0000
KXMLBGAME-26AUG301605BALATH-ATH,KXMLBGAME-26AUG301605BALATH,no,924329.74,0.0000,2026-08-30T22:54:27Z,1.0000
KXMLBGAME-26AUG301607PHILAA-PHI,KXMLBGAME-26AUG301607PHILAA,yes,3471165.27,0.0000,2026-08-30T23:13:32Z,1.0000
KXMLBGAME-26AUG301607PHILAA-LAA,KXMLBGAME-26AUG301607PHILAA,no,1710926.38,0.0000,2026-08-30T23:13:32Z,1.0000
KXMLBGAME-26AUG301510HOUNYM-NYM,KXMLBGAME-26AUG301510HOUNYM,no,1228913.23,0.0000,2026-08-30T22:19:37Z,1.0000
KXMLBGAME-26AUG301510HOUNYM-HOU,KXMLBGAME-26AUG301510HOUNYM,yes,1352810.63,0.0000,2026-08-30T22:19:37Z,1.0000
KXMLBGAME-26AUG301410TEXMIL-TEX,KXMLBGAME-26AUG301410TEXMIL,yes,954447.96,0.0000,2026-08-30T21:39:44Z,1.0000
KXMLBGAME-26AUG301410TEXMIL-MIL,KXMLBGAME-26AUG301410TEXMIL,no,1798533.48,0.0000,2026-08-30T21:39:44Z,1.0000
KXMLBGAME-26AUG301410CWSMIN-MIN,KXMLBGAME-26AUG301410CWSMIN,yes,303466.46,0.0000,2026-08-30T20:29:43Z,1.0000
KXMLBGAME-26AUG301410CWSMIN-CWS,KXMLBGAME-26AUG301410CWSMIN,no,808976.73,0.0000,2026-08-30T20:29:43Z,1.0000
KXMLBGAME-26AUG301415PITSTL-STL,KXMLBGAME-26AUG301415PITSTL,no,939515.25,0.0000,2026-08-30T21:14:30Z,1.0000
KXMLBGAME-26AUG301415PITSTL-PIT,KXMLBGAME-26AUG301415PITSTL,yes,729869.02,0.0000,2026-08-30T21:14:30Z,1.0000
KXMLBGAME-26AUG301337SEATOR-TOR,KXMLBGAME-26AUG301337SEATOR,yes,393482.20,0.0000,2026-08-30T20:09:49Z,1.0000
KXMLBGAME-26AUG301337SEATOR-SEA,KXMLBGAME-26AUG301337SEATOR,no,959020.42,0.0000,2026-08-30T20:09:49Z,1.0000
KXMLBGAME-26AUG301340LADDET-LAD,KXMLBGAME-26AUG301340LADDET,yes,2488004.04,0.0000,2026-08-30T21:24:29Z,1.0000
KXMLBGAME-26AUG301340LADDET-DET,KXMLBGAME-26AUG301340LADDET,no,711204.40,0.0000,2026-08-30T21:24:29Z,1.0000
KXMLBGAME-26AUG301340SDTB-TB,KXMLBGAME-26AUG301340SDTB,yes,2774722.37,0.0000,2026-08-30T21:09:38Z,1.0000
KXMLBGAME-26AUG301340SDTB-SD,KXMLBGAME-26AUG301340SDTB,no,2318210.70,0.0000,2026-08-30T21:09:38Z,1.0000
KXMLBGAME-26AUG301340KCCLE-KC,KXMLBGAME-26AUG301340KCCLE,no,865070.28,0.0000,2026-08-30T20:39:37Z,1.0000
KXMLBGAME-26AUG301340KCCLE-CLE,KXMLBGAME-26AUG301340KCCLE,yes,547745.47,0.0000,2026-08-30T20:39:37Z,1.0000
KXMLBGAME-26AUG301335COLATL-COL,KXMLBGAME-26AUG301335COLATL,no,1028173.96,0.0000,2026-08-30T20:24:29Z,1.0000
KXMLBGAME-26AUG301335COLATL-ATL,KXMLBGAME-26AUG301335COLATL,yes,1171238.59,0.0000,2026-08-30T20:24:29Z,1.0000
KXMLBGAME-26AUG301335BOSNYY-NYY,KXMLBGAME-26AUG301335BOSNYY,yes,1629470.08,0.0000,2026-08-30T20:29:42Z,1.0000
KXMLBGAME-26AUG301335BOSNYY-BOS,KXMLBGAME-26AUG301335BOSNYY,no,2288811.33,0.0000,2026-08-30T20:29:42Z,1.0000
KXMLBGAME-26AUG301215MIAWSH-WSH,KXMLBGAME-26AUG301215MIAWSH,no,1771310.23,0.0000,2026-08-30T19:14:37Z,1.0000
KXMLBGAME-26AUG301215MIAWSH-MIA,KXMLBGAME-26AUG301215MIAWSH,yes,2865895.68,0.0000,2026-08-30T19:14:37Z,1.0000
KXMLBGAME-26AUG292205AZSFG2-SF,KXMLBGAME-26AUG292205AZSFG2,yes,1246000.00,0.0000,2026-08-30T05:04:29Z,1.0000
KXMLBGAME-26AUG292205AZSFG2-AZ,KXMLBGAME-26AUG292205AZSFG2,no,1872948.58,0.0000,2026-08-30T05:04:29Z,1.0000
KXMLBGAME-26AUG292205BALATH-BAL,KXMLBGAME-26AUG292205BALATH,yes,1306636.53,0.0000,2026-08-30T04:59:47Z,1.0000
KXMLBGAME-26AUG292205BALATH-ATH,KXMLBGAME-26AUG292205BALATH,no,1610048.79,0.0000,2026-08-30T04:59:47Z,1.0000
KXMLBGAME-26AUG292207PHILAA-PHI,KXMLBGAME-26AUG292207PHILAA,yes,2911516.32,0.0000,2026-08-30T05:14:35Z,1.0000
KXMLBGAME-26AUG292207PHILAA-LAA,KXMLBGAME-26AUG292207PHILAA,no,2951042.09,0.0000,2026-08-30T05:14:35Z,1.0000
KXMLBGAME-26AUG291915TEXMIL-TEX,KXMLBGAME-26AUG291915TEXMIL,no,1294672.19,0.0000,2026-08-30T01:59:52Z,1.0000
KXMLBGAME-26AUG291915TEXMIL-MIL,KXMLBGAME-26AUG291915TEXMIL,yes,1064463.63,0.0000,2026-08-30T01:59:52Z,1.0000
KXMLBGAME-26AUG291915BOSNYYG2-NYY,KXMLBGAME-26AUG291915BOSNYYG2,yes,2034791.76,0.0000,2026-08-30T02:29:42Z,1.0000
KXMLBGAME-26AUG291915BOSNYYG2-BOS,KXMLBGAME-26AUG291915BOSNYYG2,no,2887335.67,0.0000,2026-08-30T02:29:42Z,1.0000
KXMLBGAME-26AUG291610COLATL-COL,KXMLBGAME-26AUG291610COLATL,no,1467033.52,0.0000,2026-08-29T23:29:42Z,1.0000
KXMLBGAME-26AUG291610COLATL-ATL,KXMLBGAME-26AUG291610COLATL,yes,2361725.57,0.0000,2026-08-29T23:29:42Z,1.0000
KXMLBGAME-26AUG291605AZSFG1-SF,KXMLBGAME-26AUG291605AZSFG1,no,625283.18,0.0000,2026-08-29T22:49:42Z,1.0000
KXMLBGAME-26AUG291605AZSFG1-AZ,KXMLBGAME-26AUG291605AZSFG1,yes,929381.81,0.0000,2026-08-29T22:49:42Z,1.0000
KXMLBGAME-26AUG291610KCCLE-KC,KXMLBGAME-26AUG291610KCCLE,yes,646103.55,0.0000,2026-08-29T22:49:41Z,1.0000
KXMLBGAME-26AUG291610KCCLE-CLE,KXMLBGAME-26AUG291610KCCLE,no,754158.26,0.0000,2026-08-29T22:49:41Z,1.0000
KXMLBGAME-26AUG291610SDTB-TB,KXMLBGAME-26AUG291610SDTB,yes,1525606.67,0.0000,2026-08-29T22:59:53Z,1.0000
KXMLBGAME-26AUG291610SDTB-SD,KXMLBGAME-26AUG291610SDTB,no,1705931.64,0.0000,2026-08-29T22:59:53Z,1.0000
KXMLBGAME-26AUG291610HOUNYM-NYM,KXMLBGAME-26AUG291610HOUNYM,yes,597299.23,0.0000,2026-08-29T22:54:27Z,1.0000
KXMLBGAME-26AUG291610HOUNYM-HOU,KXMLBGAME-26AUG291610HOUNYM,no,1287193.24,0.0000,2026-08-29T22:54:27Z,1.0000
KXMLBGAME-26AUG291605MIAWSH-WSH,KXMLBGAME-26AUG291605MIAWSH,yes,1703626.79,0.0000,2026-08-29T23:09:36Z,1.0000
KXMLBGAME-26AUG291605MIAWSH-MIA,KXMLBGAME-26AUG291605MIAWSH,no,1825548.05,0.0000,2026-08-29T23:09:36Z,1.0000
KXMLBGAME-26AUG291507SEATOR-TOR,KXMLBGAME-26AUG291507SEATOR,yes,1225906.11,0.0000,2026-08-29T22:29:56Z,1.0000
KXMLBGAME-26AUG291507SEATOR-SEA,KXMLBGAME-26AUG291507SEATOR,no,890753.14,0.0000,2026-08-29T22:29:56Z,1.0000
KXMLBGAME-26AUG291420CINCHC-CIN,KXMLBGAME-26AUG291420CINCHC,no,922519.00,0.0000,2026-08-29T21:14:36Z,1.0000
KXMLBGAME-26AUG291420CINCHC-CHC,KXMLBGAME-26AUG291420CINCHC,yes,592030.25,0.0000,2026-08-29T21:14:36Z,1.0000
KXMLBGAME-26AUG291410CWSMIN-MIN,KXMLBGAME-26AUG291410CWSMIN,no,766248.00,0.0000,2026-08-29T20:49:42Z,1.0000
KXMLBGAME-26AUG291410CWSMIN-CWS,KXMLBGAME-26AUG291410CWSMIN,yes,1086391.44,0.0000,2026-08-29T20:49:42Z,1.0000
KXMLBGAME-26AUG291415PITSTL-STL,KXMLBGAME-26AUG291415PITSTL,no,812812.20,0.0000,2026-08-29T21:09:42Z,1.0000
KXMLBGAME-26AUG291415PITSTL-PIT,KXMLBGAME-26AUG291415PITSTL,yes,552653.74,0.0000,2026-08-29T21:09:42Z,1.0000
KXMLBGAME-26AUG291310LADDET-LAD,KXMLBGAME-26AUG291310LADDET,no,3331727.30,0.0000,2026-08-29T20:04:39Z,1.0000
KXMLBGAME-26AUG291310LADDET-DET,KXMLBGAME-26AUG291310LADDET,yes,1208136.71,0.0000,2026-08-29T20:04:39Z,1.0000
KXMLBGAME-26AUG291305BOSNYYG1-NYY,KXMLBGAME-26AUG291305BOSNYYG1,no,1478324.07,0.0000,2026-08-29T20:09:48Z,1.0000
KXMLBGAME-26AUG291305BOSNYYG1-BOS,KXMLBGAME-26AUG291305BOSNYYG1,yes,1228701.82,0.0000,2026-08-29T20:09:48Z,1.0000
